UV 1_280_ml,UV 1_280_mAU,UV 2_485_ml,UV 2_485_mAU
-2.390542,3.438071,1.270318,3.028139
-2.390367,3.420972,1.270758,3.020406
-2.390191,3.403618,1.271197,3.012475
-2.390015,3.386152,1.271637,3.003866
-2.389839,3.369164,1.272077,2.994852
-2.389663,3.375776,1.272516,2.987817
-2.389487,3.390478,1.272956,2.981465
-2.389311,3.407757,1.273396,2.97459
-2.389135,3.424964,1.273836,2.967969
-2.38896,3.442087,1.274275,2.960765
-2.388784,3.459176,1.274715,2.952698
-2.388608,3.466556,1.275155,2.948901
-2.388432,3.437073,1.275594,2.946404
-2.388256,3.40062,1.276034,2.94027
-2.38808,3.363274,1.276474,2.932389
-2.387904,3.325974,1.276913,2.925298
-2.387729,3.288811,1.277353,2.92046
-2.387553,3.251739,1.277792,2.914425
-2.387377,3.245519,1.278232,2.906844
-2.387201,3.260664,1.278672,2.89585
-2.387025,3.279758,1.279111,2.883562
-2.386849,3.29926,1.279551,2.873082
-2.386673,3.318453,1.279991,2.866575
-2.386497,3.337584,1.28043,2.859306
-2.386322,3.356988,1.28087,2.848236
-2.386146,3.321475,1.28131,2.836537
-2.38597,3.285911,1.281749,2.826767
-2.385794,3.250362,1.282189,2.818994
-2.385618,3.214889,1.282629,2.810035
-2.385442,3.179602,1.283068,2.80077
-2.385267,3.144268,1.283508,2.790994
-2.385091,3.128957,1.283948,2.780344
-2.384915,3.14431,1.284388,2.771077
-2.384739,3.160053,1.284827,2.76358
-2.384563,3.17542,1.285267,2.754069
-2.384387,3.190863,1.285707,2.74414
-2.384212,3.206051,1.286146,2.734159
-2.384036,3.218047,1.286586,2.723262
-2.38386,3.194886,1.287025,2.714255
-2.383684,3.161891,1.287465,2.707251
-2.383508,3.12908,1.287905,2.699477
-2.383332,3.09709,1.288344,2.691952
-2.383156,3.06439,1.288784,2.684632
-2.382981,3.033223,1.289224,2.677569
-2.382805,3.007619,1.289663,2.671038
-2.382629,3.000636,1.290103,2.664708
-2.382453,2.993015,1.290543,2.657809
-2.382277,2.985276,1.290982,2.647723
-2.382101,2.977508,1.291422,2.636491
-2.381925,2.969562,1.291862,2.628991
-2.381749,2.961831,1.292301,2.621734
-2.381574,2.967239,1.292741,2.613764
-2.381398,2.98207,1.29318,2.602974
-2.381222,2.997452,1.293621,2.592368
-2.381046,3.013227,1.29406,2.582971
-2.38087,3.028739,1.2945,2.578201
-2.380694,3.043828,1.29494,2.569479
-2.380518,3.058388,1.295379,2.557581
-2.380343,3.053704,1.295819,2.544609
-2.380167,3.048356,1.296258,2.532789
-2.379991,3.043014,1.296698,2.520799
-2.379815,3.037586,1.297138,2.505825
-2.379639,3.032301,1.297577,2.491605
-2.379463,3.027011,1.298017,2.478925
-2.379287,3.022475,1.298457,2.468631
-2.379112,3.019167,1.298896,2.459991
-2.378936,3.015779,1.299336,2.451882
-2.37876,3.012452,1.299776,2.442375
-2.378584,3.009117,1.300215,2.431295
-2.378408,3.005651,1.300655,2.420876
-2.378232,3.001494,1.301095,2.413003
-2.378057,2.996027,1.301534,2.401988
-2.377881,2.990065,1.301974,2.389534
-2.377705,2.984,1.302413,2.377548
-2.377529,2.977763,1.302853,2.365746
-2.377353,2.971646,1.303293,2.355416
-2.377177,2.961062,1.303733,2.347399
-2.377001,2.942216,1.304173,2.335792
-2.376826,2.910849,1.304612,2.323367
-2.37665,2.878754,1.305052,2.315448
-2.376474,2.846808,1.305491,2.30219
-2.376298,2.815279,1.305931,2.287448
-2.376122,2.782887,1.306371,2.275217
-2.375946,2.768566,1.30681,2.260628
-2.37577,2.772791,1.30725,2.247098
-2.375594,2.792986,1.30769,2.237537
-2.375419,2.812694,1.308129,2.224422
-2.375243,2.832462,1.308569,2.211642
-2.375067,2.85249,1.309009,2.203218
-2.374891,2.870334,1.309448,2.196645
-2.374715,2.878658,1.309888,2.188539
-2.374539,2.87516,1.310328,2.17883
-2.374363,2.870007,1.310767,2.167141
-2.374188,2.864856,1.311207,2.15527
-2.374012,2.859698,1.311646,2.145037
-2.373836,2.85453,1.312086,2.133418
-2.37366,2.849393,1.312526,2.120362
-2.373484,2.844675,1.312965,2.104365
-2.373308,2.840991,1.313405,2.096467
-2.373132,2.837395,1.313845,2.0897
-2.372957,2.833744,1.314285,2.081378
-2.372781,2.830046,1.314724,2.070844
-2.372605,2.826345,1.315164,2.059586
-2.372429,2.810458,1.315604,2.047402
-2.372253,2.788948,1.316043,2.036141
-2.372077,2.764571,1.316483,2.024099
-2.371902,2.739666,1.316923,2.01019
-2.371726,2.71471,1.317362,1.995761
-2.37155,2.69024,1.317802,1.982726
-2.371374,2.677144,1.318242,1.971506
-2.371198,2.683352,1.318681,1.960108
-2.371022,2.705784,1.319121,1.949818
-2.370846,2.727786,1.319561,1.941323
-2.370671,2.749635,1.32,1.935507
-2.370495,2.771548,1.32044,1.92847
-2.370319,2.793512,1.320879,1.919612
-2.370143,2.798026,1.321319,1.909551
-2.369967,2.793799,1.321759,1.899584
-2.369791,2.785169,1.322198,1.890563
-2.369615,2.776298,1.322638,1.881657
-2.36944,2.767606,1.323078,1.871672
-2.369264,2.75882,1.323517,1.85976
-2.369088,2.747978,1.323957,1.84917
-2.368912,2.727677,1.324397,1.836828
-2.368736,2.703541,1.324837,1.823989
-2.36856,2.678654,1.325276,1.813063
-2.368384,2.653672,1.325716,1.803965
-2.368208,2.628585,1.326156,1.793862
-2.368033,2.603487,1.326595,1.78011
-2.367857,2.587566,1.327035,1.766441
-2.367681,2.580323,1.327475,1.754179
-2.367505,2.57738,1.327914,1.743665
-2.367329,2.574429,1.328354,1.733628
-2.367153,2.57147,1.328794,1.722619
-2.366977,2.568498,1.329233,1.709093
-2.366802,2.565522,1.329673,1.697472
-2.366626,2.563493,1.330112,1.688077
-2.36645,2.561741,1.330552,1.679535
-2.366274,2.56013,1.330992,1.672222
-2.366098,2.558537,1.331431,1.665621
-2.365922,2.556941,1.331871,1.658348
-2.365746,2.555337,1.332311,1.650184
-2.365571,2.559308,1.33275,1.641068
-2.365395,2.574156,1.33319,1.630152
-2.365219,2.591956,1.33363,1.618644
-2.365043,2.609499,1.334069,1.607162
-2.364867,2.627001,1.334509,1.594751
-2.364691,2.644555,1.334949,1.58138
-2.364516,2.662203,1.335389,1.566331
-2.36434,2.669092,1.335828,1.553991
-2.364164,2.671178,1.336268,1.544161
-2.363988,2.671849,1.336708,1.536607
-2.363812,2.672525,1.337147,1.526168
-2.363636,2.673203,1.337587,1.514968
-2.36346,2.673884,1.338027,1.505605
-2.363285,2.674077,1.338466,1.497741
-2.363109,2.671528,1.338906,1.49086
-2.362933,2.668265,1.339345,1.483631
-2.362757,2.664879,1.339785,1.474174
-2.362581,2.661497,1.340225,1.465132
-2.362405,2.658034,1.340664,1.459061
-2.362229,2.654612,1.341104,1.449466
-2.362054,2.64964,1.341544,1.438887
-2.361878,2.643352,1.341983,1.428734
-2.361702,2.637068,1.342423,1.414624
-2.361526,2.630736,1.342863,1.399385
-2.36135,2.624357,1.343302,1.385989
-2.361174,2.617703,1.343742,1.375424
-2.360998,2.610288,1.344182,1.365936
-2.360822,2.588884,1.344622,1.358086
-2.360647,2.566813,1.345061,1.347885
-2.360471,2.54482,1.345501,1.337206
-2.360295,2.522692,1.345941,1.328495
-2.360119,2.500752,1.34638,1.321658
-2.359943,2.479385,1.34682,1.312916
-2.359767,2.463979,1.34726,1.30084
-2.359591,2.460053,1.347699,1.290649
-2.359416,2.456088,1.348139,1.281581
-2.35924,2.45219,1.348578,1.274421
-2.359064,2.448281,1.349018,1.267893
-2.358888,2.444305,1.349458,1.260876
-2.358712,2.440423,1.349897,1.251973
-2.358536,2.439183,1.350337,1.242051
-2.358361,2.439007,1.350777,1.230454
-2.358185,2.438831,1.351216,1.217126
-2.358009,2.438653,1.351656,1.202798
-2.357833,2.438478,1.352096,1.189177
-2.357657,2.438824,1.352535,1.176439
-2.357481,2.44252,1.352975,1.162886
-2.357305,2.466874,1.353415,1.15126
-2.35713,2.491216,1.353854,1.142102
-2.356954,2.515381,1.354294,1.13423
-2.356778,2.539358,1.354734,1.127523
-2.356602,2.563813,1.355174,1.121902
-2.356426,2.586087,1.355613,1.116549
-2.35625,2.593046,1.356053,1.107304
-2.356074,2.58626,1.356493,1.097114
-2.355899,2.579415,1.356932,1.09004
-2.355723,2.572751,1.357372,1.083203
-2.355547,2.566214,1.357811,1.076354
-2.355371,2.559023,1.358251,1.069718
-2.355195,2.545682,1.358691,1.059521
-2.355019,2.52588,1.35913,1.047447
-2.354843,2.503131,1.35957,1.038231
-2.354667,2.480693,1.36001,1.02577
-2.354492,2.458605,1.360449,1.011487
-2.354316,2.436569,1.360889,0.998763
-2.35414,2.414302,1.361329,0.988916
-2.353964,2.395461,1.361768,0.980519
-2.353788,2.380759,1.362208,0.973448
-2.353612,2.376041,1.362648,0.969616
-2.353436,2.371185,1.363087,0.967207
-2.353261,2.366258,1.363527,0.963036
-2.353085,2.361266,1.363966,0.95613
-2.352909,2.356219,1.364406,0.947466
-2.352733,2.360367,1.364846,0.937087
-2.352557,2.37461,1.365286,0.928428
-2.352381,2.398663,1.365726,0.920227
-2.352206,2.422936,1.366165,0.908529
-2.35203,2.447043,1.366605,0.899911
-2.351854,2.471143,1.367044,0.893687
-2.351678,2.492722,1.367484,0.890014
-2.351502,2.491716,1.367924,0.884735
-2.351326,2.473039,1.368363,0.877735
-2.35115,2.449123,1.368803,0.867571
-2.350975,2.425105,1.369243,0.858855
-2.350799,2.401596,1.369682,0.850468
-2.350623,2.377923,1.370122,0.839191
-2.350447,2.367283,1.370562,0.826223
-2.350271,2.373168,1.371001,0.813188
-2.350095,2.391071,1.371441,0.803278
-2.349919,2.40924,1.371881,0.796002
-2.349744,2.427443,1.37232,0.790302
-2.349568,2.445613,1.37276,0.784086
-2.349392,2.463529,1.373199,0.777686
-2.349216,2.458596,1.373639,0.772625
-2.34904,2.445126,1.374079,0.771136
-2.348864,2.427563,1.374518,0.766991
-2.348688,2.410004,1.374959,0.759687
-2.348513,2.392402,1.375398,0.747969
-2.348337,2.374749,1.375838,0.735444
-2.348161,2.361019,1.376277,0.723172
-2.347985,2.357533,1.376717,0.713323
-2.347809,2.358461,1.377157,0.703382
-2.347633,2.359555,1.377596,0.694084
-2.347457,2.360642,1.378036,0.686574
-2.347281,2.36173,1.378476,0.682309
-2.347106,2.362836,1.378915,0.679279
-2.34693,2.35684,1.379355,0.674996
-2.346754,2.347163,1.379795,0.66849
-2.346578,2.336697,1.380234,0.660288
-2.346402,2.326169,1.380674,0.650579
-2.346226,2.315679,1.381114,0.641418
-2.346051,2.305204,1.381553,0.631509
-2.345875,2.297154,1.381993,0.620287
-2.345699,2.319826,1.382432,0.613511
-2.345523,2.343224,1.382872,0.609348
-2.345347,2.367041,1.383312,0.606779
-2.345171,2.391132,1.383751,0.606246
-2.344995,2.414841,1.384191,0.605039
-2.34482,2.435421,1.384631,0.60219
-2.344644,2.435144,1.385071,0.601713
-2.344468,2.410004,1.38551,0.602691
-2.344292,2.385484,1.38595,0.594238
-2.344116,2.360895,1.38639,0.585901
-2.34394,2.336188,1.386829,0.579358
-2.343764,2.312409,1.387269,0.570229
-2.343589,2.293525,1.387709,0.561651
-2.343413,2.310328,1.388148,0.55445
-2.343237,2.333112,1.388588,0.54376
-2.343061,2.355953,1.389028,0.533966
-2.342885,2.378611,1.389467,0.525856
-2.342709,2.401402,1.389907,0.519705
-2.342533,2.422863,1.390347,0.511253
-2.342358,2.438566,1.390786,0.500313
-2.342182,2.438922,1.391226,0.492902
-2.342006,2.439268,1.391665,0.486464
-2.34183,2.439615,1.392105,0.480619
-2.341654,2.439963,1.392545,0.475068
-2.341478,2.440308,1.392984,0.468954
-2.341302,2.437034,1.393424,0.461274
-2.341126,2.420099,1.393864,0.458545
-2.340951,2.395148,1.394303,0.455238
-2.340775,2.369953,1.394743,0.450093
-2.340599,2.345524,1.395183,0.443865
-2.340423,2.320452,1.395623,0.439974
-2.340247,2.298365,1.396062,0.438838
-2.340071,2.283028,1.396502,0.434371
-2.339895,2.301738,1.396942,0.428607
-2.33972,2.319697,1.397381,0.42241
-2.339544,2.337708,1.397821,0.417641
-2.339368,2.356073,1.398261,0.412275
-2.339192,2.373971,1.3987,0.406283
-2.339016,2.384581,1.39914,0.399732
-2.33884,2.379988,1.39958,0.393734
-2.338665,2.358095,1.400019,0.388915
-2.338489,2.335885,1.400459,0.385502
-2.338313,2.313753,1.400898,0.381147
-2.338137,2.291956,1.401338,0.376005
-2.337961,2.271833,1.401778,0.371878
-2.337785,2.260985,1.402217,0.367561
-2.33761,2.276295,1.402657,0.362419
-2.337434,2.296344,1.403097,0.355962
-2.337258,2.316809,1.403536,0.349879
-2.337082,2.33716,1.403976,0.344645
-2.336906,2.357466,1.404416,0.340461
-2.33673,2.370961,1.404855,0.336962
-2.336554,2.373326,1.405295,0.333487
-2.336378,2.355097,1.405735,0.329791
-2.336203,2.336171,1.406175,0.329164
-2.336027,2.317699,1.406614,0.328081
-2.335851,2.299571,1.407054,0.323487
-2.335675,2.281136,1.407494,0.317778
-2.335499,2.275706,1.407933,0.310362
-2.335323,2.284473,1.408373,0.30085
-2.335147,2.30195,1.408813,0.297687
-2.334972,2.318725,1.409252,0.295049
-2.334796,2.335473,1.409692,0.288979
-2.33462,2.352454,1.410131,0.285801
-2.334444,2.363682,1.410571,0.283484
-2.334268,2.362724,1.411011,0.28029
-2.334092,2.337009,1.41145,0.280271
-2.333916,2.312274,1.41189,0.279369
-2.33374,2.287737,1.41233,0.27451
-2.333565,2.26287,1.412769,0.270214
-2.333389,2.237362,1.413209,0.266486
-2.333213,2.2264,1.413649,0.262015
-2.333037,2.230481,1.414088,0.258619
-2.332861,2.247976,1.414528,0.255055
-2.332685,2.266288,1.414968,0.250193
-2.33251,2.283812,1.415408,0.246184
-2.332334,2.301504,1.415847,0.241929
-2.332158,2.318714,1.416287,0.236908
-2.331982,2.330167,1.416727,0.231045
-2.331806,2.337166,1.417166,0.225294
-2.33163,2.343069,1.417606,0.219902
-2.331455,2.348989,1.418046,0.217252
-2.331279,2.354645,1.418485,0.215445
-2.331103,2.36054,1.418925,0.213596
-2.330927,2.364596,1.419364,0.209191
-2.330751,2.366324,1.419804,0.205131
-2.330575,2.366381,1.420244,0.202856
-2.330399,2.366442,1.420683,0.203103
-2.330223,2.366501,1.421123,0.203049
-2.330048,2.366559,1.421563,0.200282
-2.329872,2.36662,1.422002,0.193671
-2.329696,2.363669,1.422442,0.188264
-2.32952,2.35936,1.422882,0.189161
-2.329344,2.354148,1.423321,0.186197
-2.329168,2.349057,1.423761,0.185464
-2.328992,2.343959,1.424201,0.190331
-2.328817,2.338878,1.42464,0.188226
-2.328641,2.335403,1.42508,0.185469
-2.328465,2.33567,1.42552,0.186514
-2.328289,2.338461,1.42596,0.181159
-2.328113,2.341352,1.426399,0.176989
-2.327937,2.344265,1.426839,0.178939
-2.327761,2.347122,1.427279,0.169436
-2.327586,2.349902,1.427718,0.15826
-2.32741,2.337374,1.428158,0.154854
-2.327234,2.315591,1.428597,0.150126
-2.327058,2.292224,1.429037,0.145052
-2.326882,2.267507,1.429477,0.142045
-2.326706,2.242842,1.429916,0.139052
-2.32653,2.218444,1.430356,0.134571
-2.326355,2.195681,1.430796,0.129177
-2.326179,2.186795,1.431235,0.125785
-2.326003,2.180463,1.431675,0.121199
-2.325827,2.175028,1.432115,0.115282
-2.325651,2.169585,1.432554,0.113664
-2.325475,2.164143,1.432994,0.111035
-2.3253,2.158836,1.433434,0.105032
-2.325124,2.167619,1.433873,0.10296
-2.324948,2.191127,1.434313,0.100555
-2.324772,2.216989,1.434752,0.096861
-2.324596,2.242852,1.435192,0.09679
-2.32442,2.268693,1.435632,0.094728
-2.324244,2.294572,1.436072,0.090358
-2.324069,2.320376,1.436512,0.087677
-2.323893,2.323929,1.436951,0.084268
-2.323717,2.324257,1.437391,0.080994
-2.323541,2.324029,1.43783,0.081539
-2.323365,2.323795,1.43827,0.08159
-2.323189,2.323562,1.43871,0.079647
-2.323013,2.319975,1.439149,0.077853
-2.322837,2.308487,1.439589,0.076794
-2.322662,2.278553,1.440029,0.075403
-2.322486,2.250238,1.440468,0.074232
-2.32231,2.221948,1.440908,0.073557
-2.322134,2.193345,1.441348,0.072268
-2.321958,2.164245,1.441787,0.071333
-2.321782,2.143919,1.442227,0.071078
-2.321606,2.141058,1.442667,0.071131
-2.321431,2.148215,1.443106,0.071792
-2.321255,2.155257,1.443546,0.072291
-2.321079,2.162503,1.443985,0.07208
-2.320903,2.169602,1.444425,0.06811
-2.320727,2.178127,1.444865,0.062506
-2.320551,2.189693,1.445304,0.057698
-2.320375,2.212447,1.445745,0.054889
-2.320199,2.234284,1.446184,0.05114
-2.320024,2.256095,1.446624,0.044329
-2.319848,2.278313,1.447063,0.041468
-2.319672,2.300522,1.447503,0.041305
-2.319496,2.316684,1.447943,0.0432
-2.31932,2.321736,1.448382,0.044675
-2.319144,2.314308,1.448822,0.044764
-2.318969,2.306857,1.449262,0.042913
-2.318793,2.299397,1.449701,0.044389
-2.318617,2.291919,1.450141,0.045714
-2.318441,2.284788,1.450581,0.042689
-2.318265,2.27914,1.45102,0.038127
-2.318089,2.277255,1.45146,0.035042
-2.317914,2.276266,1.4519,0.036025
-2.317738,2.275306,1.452339,0.036576
-2.317562,2.274325,1.452779,0.035385
-2.317386,2.273317,1.453218,0.031485
-2.31721,2.26809,1.453658,0.029831
-2.317034,2.256257,1.454098,0.029664
-2.316858,2.233797,1.454537,0.030133
-2.316683,2.211345,1.454977,0.026934
-2.316507,2.189165,1.455417,0.021863
-2.316331,2.167012,1.455857,0.017888
-2.316155,2.14442,1.456296,0.015719
-2.315979,2.136428,1.456736,0.014003
-2.315803,2.147476,1.457176,0.011718
-2.315627,2.168424,1.457615,0.011648
-2.315451,2.189401,1.458055,0.012336
-2.315276,2.210456,1.458495,0.012411
-2.3151,2.231966,1.458934,0.012018
-2.314924,2.251044,1.459374,0.011711
-2.314748,2.265492,1.459814,0.012102
-2.314572,2.268447,1.460253,0.013681
-2.314396,2.271405,1.460693,0.013567
-2.31422,2.274341,1.461133,0.009758
-2.314045,2.277234,1.461572,0.004699
-2.313869,2.280147,1.462012,-0.000609
-2.313693,2.279091,1.462451,-0.005239
-2.313517,2.274558,1.462891,-0.008968
-2.313341,2.267455,1.463331,-0.011367
-2.313165,2.260172,1.46377,-0.013624
-2.312989,2.252848,1.46421,-0.017657
-2.312814,2.245675,1.46465,-0.018418
-2.312638,2.23957,1.465089,-0.01578
-2.312462,2.240193,1.465529,-0.011008
-2.312286,2.245611,1.465969,-0.00476
-2.31211,2.252088,1.466409,0.001131
-2.311934,2.258562,1.466848,-0.002509
-2.311759,2.264915,1.467288,-0.003757
-2.311583,2.271447,1.467728,-0.002543
-2.311407,2.27211,1.468167,-0.006857
-2.311231,2.266577,1.468607,-0.011823
-2.311055,2.256271,1.469047,-0.017314
-2.310879,2.246141,1.469486,-0.027859
-2.310703,2.235983,1.469926,-0.031813
-2.310528,2.225796,1.470366,-0.030565
-2.310352,2.215532,1.470805,-0.032775
-2.310176,2.212864,1.471245,-0.032203
-2.31,2.213609,1.471684,-0.029529
-2.309824,2.215921,1.472124,-0.028747
-2.309648,2.218243,1.472564,-0.025837
-2.309472,2.220529,1.473003,-0.021753
-2.309296,2.222861,1.473443,-0.026233
-2.309121,2.2252,1.473883,-0.029146
-2.308945,2.227497,1.474322,-0.031179
-2.308769,2.229454,1.474762,-0.037103
-2.308593,2.231394,1.475202,-0.042254
-2.308417,2.233316,1.475641,-0.045911
-2.308241,2.235222,1.476081,-0.047936
-2.308065,2.237231,1.476521,-0.048918
-2.30789,2.24063,1.476961,-0.049356
-2.307714,2.244445,1.4774,-0.052541
-2.307538,2.24811,1.47784,-0.056397
-2.307362,2.251727,1.47828,-0.059489
-2.307186,2.255381,1.478719,-0.059925
-2.30701,2.25896,1.479159,-0.061787
-2.306834,2.261775,1.479599,-0.065101
-2.306659,2.259356,1.480038,-0.068175
-2.306483,2.256847,1.480478,-0.069409
-2.306307,2.254305,1.480917,-0.068947
-2.306131,2.251756,1.481357,-0.067582
-2.305955,2.249218,1.481797,-0.068331
-2.305779,2.246018,1.482236,-0.071465
-2.305604,2.241262,1.482676,-0.07638
-2.305428,2.235217,1.483116,-0.081102
-2.305252,2.2293,1.483555,-0.085329
-2.305076,2.223408,1.483995,-0.089628
-2.3049,2.217419,1.484435,-0.093376
-2.304724,2.211769,1.484874,-0.097374
-2.304548,2.20744,1.485314,-0.102373
-2.304373,2.210468,1.485754,-0.108393
-2.304197,2.214152,1.486194,-0.113808
-2.304021,2.217833,1.486633,-0.118095
-2.303845,2.221468,1.487073,-0.122143
-2.303669,2.225168,1.487513,-0.125258
-2.303493,2.222744,1.487952,-0.126728
-2.303317,2.210813,1.488392,-0.129228
-2.303142,2.185062,1.488832,-0.128183
-2.302966,2.159721,1.489271,-0.122016
-2.30279,2.134155,1.489711,-0.119987
-2.302614,2.108538,1.49015,-0.119881
-2.302438,2.08325,1.49059,-0.121154
-2.302262,2.066197,1.49103,-0.125558
-2.302086,2.058681,1.491469,-0.13023
-2.30191,2.056268,1.491909,-0.132406
-2.301735,2.053931,1.492349,-0.137718
-2.301559,2.051586,1.492788,-0.147792
-2.301383,2.049268,1.493228,-0.155221
-2.301207,2.046999,1.493668,-0.16094
-2.301031,2.056572,1.494107,-0.165478
-2.300855,2.07217,1.494547,-0.169047
-2.300679,2.096378,1.494987,-0.172309
-2.300504,2.121166,1.495426,-0.175823
-2.300328,2.146554,1.495866,-0.181142
-2.300152,2.172785,1.496306,-0.184237
-2.299976,2.198933,1.496746,-0.185014
-2.2998,2.208157,1.497185,-0.190166
-2.299624,2.197933,1.497625,-0.194606
-2.299448,2.168909,1.498065,-0.197265
-2.299273,2.140867,1.498504,-0.200695
-2.299097,2.112587,1.498944,-0.204423
-2.298921,2.083968,1.499383,-0.207444
-2.298745,2.055547,1.499823,-0.213507
-2.298569,2.055214,1.500263,-0.219386
-2.298393,2.069114,1.500702,-0.222716
-2.298218,2.09049,1.501142,-0.226534
-2.298042,2.111895,1.501582,-0.230983
-2.297866,2.133107,1.502021,-0.236038
-2.29769,2.154645,1.502461,-0.240507
-2.297514,2.172303,1.502901,-0.24204
-2.297338,2.180403,1.50334,-0.242907
-2.297162,2.180016,1.50378,-0.24542
-2.296987,2.179404,1.50422,-0.250832
-2.296811,2.178789,1.504659,-0.257055
-2.296635,2.178169,1.505099,-0.260798
-2.296459,2.177556,1.505538,-0.261815
-2.296283,2.16589,1.505978,-0.262567
-2.296107,2.148505,1.506418,-0.267319
-2.295931,2.129591,1.506858,-0.269973
-2.295756,2.110369,1.507298,-0.271591
-2.29558,2.091281,1.507737,-0.274251
-2.295404,2.072282,1.508177,-0.277048
-2.295228,2.056316,1.508616,-0.279333
-2.295052,2.072067,1.509056,-0.279653
-2.294876,2.093541,1.509496,-0.281607
-2.2947,2.116819,1.509935,-0.283888
-2.294524,2.14012,1.510375,-0.286047
-2.294349,2.163452,1.510815,-0.290223
-2.294173,2.186546,1.511254,-0.293224
-2.293997,2.198751,1.511694,-0.295162
-2.293821,2.1982,1.512134,-0.301537
-2.293645,2.19314,1.512573,-0.306786
-2.293469,2.188018,1.513013,-0.307374
-2.293293,2.182911,1.513453,-0.307841
-2.293118,2.177842,1.513892,-0.307117
-2.292942,2.172762,1.514332,-0.303804
-2.292766,2.165816,1.514771,-0.30235
-2.29259,2.159065,1.515211,-0.300152
-2.292414,2.152622,1.515651,-0.295588
-2.292238,2.14611,1.51609,-0.296458
-2.292063,2.139692,1.516531,-0.298249
-2.291887,2.132465,1.51697,-0.299432
-2.291711,2.123344,1.51741,-0.297789
-2.291535,2.110744,1.517849,-0.295965
-2.291359,2.098125,1.518289,-0.295453
-2.291183,2.085463,1.518729,-0.299074
-2.291007,2.072766,1.519168,-0.301239
-2.290832,2.06004,1.519608,-0.299853
-2.290656,2.050669,1.520048,-0.29815
-2.29048,2.060845,1.520487,-0.296771
-2.290304,2.08095,1.520927,-0.295826
-2.290128,2.100658,1.521367,-0.293108
-2.289952,2.12086,1.521806,-0.286661
-2.289776,2.140651,1.522246,-0.277084
-2.289601,2.159673,1.522686,-0.272318
-2.289425,2.176559,1.523125,-0.267117
-2.289249,2.176162,1.523565,-0.261398
-2.289073,2.175769,1.524004,-0.258537
-2.288897,2.175374,1.524444,-0.257453
-2.288721,2.174976,1.524884,-0.257026
-2.288545,2.174574,1.525323,-0.254791
-2.288369,2.170393,1.525763,-0.249844
-2.288194,2.158559,1.526203,-0.242327
-2.288018,2.13907,1.526643,-0.236189
-2.287842,2.1194,1.527082,-0.227695
-2.287666,2.099819,1.527522,-0.216484
-2.28749,2.080352,1.527962,-0.204643
-2.287314,2.06238,1.528401,-0.192219
-2.287138,2.05148,1.528841,-0.181095
-2.286963,2.065907,1.529281,-0.171736
-2.286787,2.085106,1.52972,-0.162703
-2.286611,2.104433,1.53016,-0.154365
-2.286435,2.123639,1.5306,-0.147142
-2.286259,2.142713,1.531039,-0.139179
-2.286083,2.226201,1.531479,-0.131115
-2.285908,2.466998,1.531919,-0.124725
-2.285732,3.063876,1.532358,-0.118298
-2.285556,3.65713,1.532798,-0.11076
-2.28538,4.248047,1.533237,-0.102508
-2.285204,4.838995,1.533677,-0.094317
-2.285028,5.438347,1.534117,-0.086051
-2.284853,5.712026,1.534556,-0.077718
-2.284677,5.406928,1.534996,-0.071846
-2.284501,4.791865,1.535436,-0.067458
-2.284325,4.180183,1.535875,-0.06251
-2.284149,3.555059,1.536315,-0.055708
-2.283973,2.944043,1.536755,-0.047505
-2.283797,2.407302,1.537195,-0.036285
-2.283621,2.013644,1.537634,-0.026801
-2.283446,2.011755,1.538074,-0.018498
-2.28327,2.009834,1.538514,-0.009801
-2.283094,2.007926,1.538953,0.002261
-2.282918,2.006047,1.539393,0.014376
-2.282742,2.004134,1.539833,0.023332
-2.282566,2.002155,1.540272,0.02953
-2.28239,2.000354,1.540712,0.034464
-2.282215,1.998827,1.541152,0.040405
-2.282039,1.997307,1.541591,0.048086
-2.281863,1.99576,1.542031,0.056721
-2.281687,1.994229,1.54247,0.063862
-2.281511,1.995101,1.54291,0.070567
-2.281335,2.01097,1.54335,0.077774
-2.281159,2.034857,1.543789,0.0856
-2.280983,2.060356,1.544229,0.09192
-2.280808,2.085735,1.544669,0.097565
-2.280632,2.111106,1.545108,0.103209
-2.280456,2.136353,1.545548,0.10823
-2.28028,2.152002,1.545988,0.112263
-2.280104,2.157362,1.546427,0.116975
-2.279928,2.155134,1.546867,0.122478
-2.279752,2.152961,1.547307,0.129114
-2.279577,2.150767,1.547747,0.138789
-2.279401,2.148547,1.548186,0.148158
-2.279225,2.146334,1.548626,0.154838
-2.279049,2.131163,1.549066,0.162137
-2.278873,2.113069,1.549505,0.16901
-2.278697,2.09379,1.549945,0.174142
-2.278522,2.074542,1.550385,0.1763
-2.278346,2.055293,1.550824,0.178785
-2.27817,2.035789,1.551264,0.182915
-2.277994,2.022039,1.551703,0.187906
-2.277818,2.019965,1.552143,0.193747
-2.277642,2.021846,1.552583,0.199628
-2.277466,2.02369,1.553022,0.204863
-2.277291,2.025532,1.553462,0.209778
-2.277115,2.027405,1.553902,0.214469
-2.276939,2.029273,1.554341,0.217032
-2.276763,2.023675,1.554781,0.222032
-2.276587,2.015135,1.555221,0.230276
-2.276411,2.006143,1.55566,0.233158
-2.276235,1.997174,1.5561,0.234054
-2.27606,1.988217,1.55654,0.235572
-2.275884,1.979255,1.55698,0.239427
-2.275708,1.973476,1.557419,0.244317
-2.275532,1.991717,1.557859,0.24787
-2.275356,2.011982,1.558299,0.24591
