UV 1_280_ml,UV 1_280_mAU,UV 2_485_ml,UV 2_485_mAU
-3.702031,-0.125872,-2.008593,0.039456
-3.701855,-0.127798,-2.008153,0.036689
-3.701679,-0.129685,-2.007714,0.025274
-3.701503,-0.131569,-2.007274,0.019493
-3.701327,-0.13336,-2.006834,0.021034
-3.701151,-0.134979,-2.006395,0.029784
-3.700975,-0.136368,-2.005955,0.038527
-3.700799,-0.137756,-2.005515,0.046933
-3.700624,-0.13917,-2.005075,0.051949
-3.700448,-0.140582,-2.004636,0.049491
-3.700272,-0.142128,-2.004196,0.040441
-3.700096,-0.149109,-2.003757,0.037125
-3.69992,-0.163379,-2.003317,0.038841
-3.699744,-0.180581,-2.002877,0.044268
-3.699569,-0.198025,-2.002437,0.044038
-3.699393,-0.215017,-2.001998,0.041857
-3.699217,-0.232365,-2.001558,0.03776
-3.699041,-0.243667,-2.001118,0.031878
-3.698865,-0.245088,-2.000679,0.025144
-3.698689,-0.227888,-2.000239,0.027401
-3.698514,-0.211077,-1.999799,0.034854
-3.698338,-0.194135,-1.99936,0.04379
-3.698162,-0.177017,-1.99892,0.03974
-3.697986,-0.160305,-1.99848,0.03229
-3.69781,-0.157604,-1.998041,0.029998
-3.697634,-0.166129,-1.997601,0.036325
-3.697458,-0.182472,-1.997161,0.045979
-3.697282,-0.199219,-1.996722,0.055112
-3.697106,-0.215556,-1.996282,0.06384
-3.69693,-0.232087,-1.995842,0.069511
-3.696755,-0.246866,-1.995403,0.060896
-3.696579,-0.254603,-1.994963,0.050265
-3.696403,-0.257112,-1.994523,0.0493
-3.696227,-0.258876,-1.994084,0.058056
-3.696051,-0.26063,-1.993644,0.067994
-3.695875,-0.262423,-1.993204,0.065895
-3.6957,-0.264171,-1.992764,0.061697
-3.695524,-0.255879,-1.992325,0.057219
-3.695348,-0.23946,-1.991885,0.052864
-3.695172,-0.219516,-1.991446,0.048783
-3.694996,-0.199543,-1.991006,0.048542
-3.69482,-0.179556,-1.990566,0.050996
-3.694644,-0.159368,-1.990126,0.053527
-3.694468,-0.139234,-1.989687,0.056649
-3.694293,-0.139454,-1.989247,0.059441
-3.694117,-0.143799,-1.988807,0.059147
-3.693941,-0.149967,-1.988368,0.053086
-3.693765,-0.156138,-1.987928,0.048599
-3.693589,-0.162315,-1.987488,0.054631
-3.693413,-0.168503,-1.987049,0.064334
-3.693237,-0.170935,-1.986609,0.071569
-3.693062,-0.167775,-1.986169,0.062489
-3.692886,-0.163757,-1.98573,0.05481
-3.69271,-0.15982,-1.98529,0.051561
-3.692534,-0.155853,-1.98485,0.053985
-3.692358,-0.151889,-1.984411,0.055826
-3.692182,-0.148442,-1.983971,0.055072
-3.692007,-0.150889,-1.983531,0.05368
-3.691831,-0.154796,-1.983092,0.052737
-3.691655,-0.158745,-1.982652,0.053477
-3.691479,-0.162612,-1.982212,0.054469
-3.691303,-0.166486,-1.981772,0.056433
-3.691127,-0.171989,-1.981333,0.059333
-3.690951,-0.180169,-1.980893,0.061991
-3.690775,-0.192311,-1.980453,0.063064
-3.690599,-0.204486,-1.980014,0.063924
-3.690424,-0.216683,-1.979574,0.065034
-3.690248,-0.228833,-1.979135,0.066823
-3.690072,-0.240761,-1.978695,0.068344
-3.689896,-0.243812,-1.978255,0.0689
-3.68972,-0.234987,-1.977815,0.069045
-3.689544,-0.218557,-1.977376,0.070205
-3.689368,-0.202422,-1.976936,0.074856
-3.689193,-0.186232,-1.976496,0.078155
-3.689017,-0.170005,-1.976057,0.078161
-3.688841,-0.155592,-1.975617,0.072661
-3.688665,-0.145913,-1.975177,0.065614
-3.688489,-0.146491,-1.974738,0.055797
-3.688313,-0.147137,-1.974298,0.045645
-3.688138,-0.147784,-1.973858,0.038191
-3.687962,-0.148445,-1.973419,0.040469
-3.687786,-0.14909,-1.972979,0.043059
-3.68761,-0.150161,-1.972539,0.046019
-3.687434,-0.151553,-1.9721,0.049468
-3.687258,-0.153139,-1.97166,0.054582
-3.687082,-0.154731,-1.97122,0.061723
-3.686906,-0.156328,-1.970781,0.06891
-3.68673,-0.157915,-1.970341,0.074607
-3.686555,-0.159339,-1.969901,0.076955
-3.686379,-0.158983,-1.969461,0.078757
-3.686203,-0.157894,-1.969022,0.079826
-3.686027,-0.156583,-1.968582,0.07995
-3.685851,-0.155266,-1.968143,0.078334
-3.685675,-0.153944,-1.967703,0.074605
-3.6855,-0.152617,-1.967263,0.071787
-3.685324,-0.151975,-1.966823,0.071162
-3.685148,-0.152114,-1.966384,0.074065
-3.684972,-0.152624,-1.965944,0.081269
-3.684796,-0.153127,-1.965504,0.091827
-3.68462,-0.153623,-1.965065,0.109707
-3.684444,-0.154118,-1.964625,0.117066
-3.684268,-0.154626,-1.964185,0.113603
-3.684093,-0.169749,-1.963746,0.097905
-3.683917,-0.18902,-1.963306,0.085785
-3.683741,-0.21018,-1.962866,0.076379
-3.683565,-0.231449,-1.962427,0.071675
-3.683389,-0.252374,-1.961987,0.073241
-3.683213,-0.273372,-1.961547,0.082041
-3.683037,-0.288099,-1.961108,0.088422
-3.682862,-0.286539,-1.960668,0.092772
-3.682686,-0.27912,-1.960228,0.094775
-3.68251,-0.271462,-1.959789,0.087645
-3.682334,-0.263758,-1.959349,0.075384
-3.682158,-0.256015,-1.958909,0.070177
-3.681982,-0.248382,-1.95847,0.076951
-3.681807,-0.238128,-1.95803,0.09338
-3.681631,-0.226351,-1.95759,0.098923
-3.681455,-0.214205,-1.95715,0.098496
-3.681279,-0.202209,-1.956711,0.094612
-3.681103,-0.190133,-1.956271,0.0908
-3.680927,-0.178079,-1.955832,0.087151
-3.680751,-0.168168,-1.955392,0.089204
-3.680575,-0.185824,-1.954952,0.097433
-3.680399,-0.205924,-1.954512,0.108754
-3.680224,-0.22692,-1.954073,0.105926
-3.680048,-0.248042,-1.953633,0.098167
-3.679872,-0.268958,-1.953193,0.091064
-3.679696,-0.290068,-1.952754,0.093853
-3.67952,-0.28982,-1.952314,0.101323
-3.679344,-0.26507,-1.951874,0.102662
-3.679168,-0.239606,-1.951435,0.098
-3.678993,-0.213866,-1.950995,0.089974
-3.678817,-0.187896,-1.950555,0.094732
-3.678641,-0.16195,-1.950116,0.103034
-3.678465,-0.136906,-1.949676,0.108267
-3.678289,-0.137472,-1.949236,0.102628
-3.678113,-0.142115,-1.948797,0.09263
-3.677938,-0.146751,-1.948357,0.091031
-3.677762,-0.151374,-1.947917,0.094785
-3.677586,-0.155917,-1.947478,0.100435
-3.67741,-0.160355,-1.947038,0.10275
-3.677234,-0.163927,-1.946598,0.104546
-3.677058,-0.165269,-1.946159,0.106382
-3.676882,-0.166612,-1.945719,0.10867
-3.676706,-0.167959,-1.945279,0.110839
-3.67653,-0.169304,-1.944839,0.112785
-3.676355,-0.170638,-1.9444,0.114665
-3.676179,-0.172228,-1.94396,0.115782
-3.676003,-0.174392,-1.943521,0.109887
-3.675827,-0.176843,-1.943081,0.103232
-3.675651,-0.179269,-1.942641,0.099664
-3.675475,-0.181655,-1.942201,0.100241
-3.6753,-0.183995,-1.941762,0.101469
-3.675124,-0.186228,-1.941322,0.100412
-3.674948,-0.187201,-1.940882,0.098848
-3.674772,-0.1852,-1.940443,0.09914
-3.674596,-0.180677,-1.940003,0.108838
-3.67442,-0.176166,-1.939563,0.118272
-3.674244,-0.171563,-1.939124,0.121591
-3.674068,-0.166868,-1.938684,0.119022
-3.673892,-0.162119,-1.938244,0.116295
-3.673717,-0.160187,-1.937805,0.111737
-3.673541,-0.164117,-1.937365,0.107248
-3.673365,-0.185535,-1.936925,0.104472
-3.673189,-0.207281,-1.936486,0.106449
-3.673013,-0.229259,-1.936046,0.108846
-3.672837,-0.251396,-1.935606,0.113339
-3.672662,-0.273396,-1.935167,0.119153
-3.672486,-0.286585,-1.934727,0.124809
-3.67231,-0.282846,-1.934287,0.128081
-3.672134,-0.265309,-1.933847,0.130942
-3.671958,-0.247797,-1.933408,0.132379
-3.671782,-0.230168,-1.932968,0.130922
-3.671607,-0.212675,-1.932528,0.129115
-3.671431,-0.198272,-1.932089,0.126442
-3.671255,-0.194406,-1.931649,0.123983
-3.671079,-0.209815,-1.93121,0.122846
-3.670903,-0.226752,-1.93077,0.129693
-3.670727,-0.243728,-1.93033,0.135711
-3.670551,-0.260811,-1.92989,0.139517
-3.670375,-0.277608,-1.929451,0.140435
-3.670199,-0.286065,-1.929011,0.141662
-3.670024,-0.284285,-1.928571,0.143494
-3.669848,-0.270847,-1.928132,0.144335
-3.669672,-0.25792,-1.927692,0.142664
-3.669496,-0.244845,-1.927252,0.134374
-3.66932,-0.231635,-1.926813,0.129004
-3.669144,-0.218382,-1.926373,0.128693
-3.668968,-0.208819,-1.925933,0.13336
-3.668793,-0.203667,-1.925494,0.139275
-3.668617,-0.200167,-1.925054,0.147213
-3.668441,-0.196634,-1.924614,0.152083
-3.668265,-0.193098,-1.924175,0.150999
-3.668089,-0.189559,-1.923735,0.138987
-3.667913,-0.185096,-1.923295,0.131112
-3.667737,-0.179287,-1.922856,0.128801
-3.667562,-0.172683,-1.922416,0.130731
-3.667386,-0.166071,-1.921976,0.132593
-3.66721,-0.159592,-1.921536,0.134221
-3.667034,-0.153227,-1.921097,0.134909
-3.666858,-0.146681,-1.920657,0.13446
-3.666682,-0.14701,-1.920218,0.13268
-3.666506,-0.151394,-1.919778,0.132821
-3.666331,-0.158186,-1.919338,0.134244
-3.666155,-0.164965,-1.918898,0.136611
-3.665979,-0.171834,-1.918459,0.139491
-3.665803,-0.178581,-1.918019,0.142662
-3.665627,-0.183646,-1.917579,0.146981
-3.665451,-0.182845,-1.91714,0.152164
-3.665275,-0.17879,-1.9167,0.157788
-3.6651,-0.174243,-1.91626,0.161068
-3.664924,-0.169656,-1.915821,0.163426
-3.664748,-0.165182,-1.915381,0.161746
-3.664572,-0.160689,-1.914941,0.153641
-3.664396,-0.169199,-1.914502,0.140586
-3.66422,-0.188235,-1.914062,0.13819
-3.664044,-0.211792,-1.913622,0.142387
-3.663868,-0.235486,-1.913182,0.150298
-3.663692,-0.258696,-1.912743,0.150368
-3.663517,-0.281844,-1.912303,0.149033
-3.663341,-0.305462,-1.911864,0.146454
-3.663165,-0.308298,-1.911424,0.147683
-3.662989,-0.307604,-1.910984,0.149741
-3.662813,-0.305241,-1.910545,0.153842
-3.662637,-0.302925,-1.910105,0.161777
-3.662462,-0.300633,-1.909665,0.171696
-3.662286,-0.298323,-1.909225,0.174282
-3.66211,-0.29671,-1.908786,0.171476
-3.661934,-0.29625,-1.908346,0.166064
-3.661758,-0.296097,-1.907907,0.163065
-3.661582,-0.295943,-1.907467,0.160661
-3.661407,-0.29579,-1.907027,0.161491
-3.661231,-0.295639,-1.906587,0.167773
-3.661055,-0.295483,-1.906148,0.175278
-3.660879,-0.297025,-1.905708,0.175054
-3.660703,-0.299135,-1.905268,0.171208
-3.660527,-0.301396,-1.904829,0.167413
-3.660351,-0.303642,-1.904389,0.174174
-3.660175,-0.305959,-1.903949,0.181339
-3.659999,-0.308231,-1.90351,0.18315
-3.659824,-0.307347,-1.90307,0.177677
-3.659648,-0.290596,-1.90263,0.172082
-3.659472,-0.273339,-1.902191,0.172117
-3.659296,-0.255632,-1.901751,0.173627
-3.65912,-0.237811,-1.901311,0.174455
-3.658944,-0.220695,-1.900872,0.171376
-3.658768,-0.202956,-1.900432,0.168425
-3.658593,-0.195227,-1.899992,0.169103
-3.658417,-0.195128,-1.899553,0.173371
-3.658241,-0.195712,-1.899113,0.177685
-3.658065,-0.196279,-1.898673,0.1819
-3.657889,-0.196852,-1.898234,0.185878
-3.657713,-0.197423,-1.897794,0.188232
-3.657537,-0.197983,-1.897354,0.185251
-3.657362,-0.217108,-1.896914,0.1829
-3.657186,-0.237923,-1.896475,0.183613
-3.65701,-0.259078,-1.896035,0.186681
-3.656834,-0.279473,-1.895596,0.190011
-3.656658,-0.30133,-1.895156,0.194257
-3.656482,-0.321714,-1.894716,0.197467
-3.656306,-0.327801,-1.894276,0.197704
-3.656131,-0.309985,-1.893837,0.192366
-3.655955,-0.290253,-1.893397,0.187409
-3.655779,-0.270961,-1.892957,0.18324
-3.655603,-0.251862,-1.892518,0.180276
-3.655427,-0.232835,-1.892078,0.178989
-3.655251,-0.214042,-1.891638,0.186187
-3.655075,-0.208306,-1.891199,0.192763
-3.6549,-0.206494,-1.890759,0.197839
-3.654724,-0.204678,-1.890319,0.200766
-3.654548,-0.202777,-1.88988,0.20363
-3.654372,-0.200884,-1.88944,0.20613
-3.654196,-0.199978,-1.889,0.207054
-3.65402,-0.202399,-1.888561,0.205335
-3.653844,-0.218987,-1.888121,0.19821
-3.653668,-0.235151,-1.887681,0.195734
-3.653492,-0.251432,-1.887242,0.198134
-3.653317,-0.267714,-1.886802,0.204594
-3.653141,-0.2833,-1.886362,0.20748
-3.652965,-0.295443,-1.885922,0.206627
-3.652789,-0.290725,-1.885483,0.207504
-3.652613,-0.272666,-1.885043,0.21221
-3.652437,-0.254638,-1.884604,0.221512
-3.652261,-0.236655,-1.884164,0.22288
-3.652086,-0.218416,-1.883724,0.218361
-3.65191,-0.20294,-1.883285,0.210926
-3.651734,-0.194574,-1.882845,0.207829
-3.651558,-0.211577,-1.882405,0.208349
-3.651382,-0.23088,-1.881965,0.207859
-3.651206,-0.250361,-1.881526,0.205821
-3.651031,-0.269813,-1.881086,0.202548
-3.650855,-0.289239,-1.880646,0.212159
-3.650679,-0.304358,-1.880207,0.227186
-3.650503,-0.312967,-1.879767,0.240627
-3.650327,-0.312658,-1.879327,0.243183
-3.650151,-0.31235,-1.878888,0.238032
-3.649975,-0.312048,-1.878448,0.234839
-3.649799,-0.311745,-1.878008,0.233342
-3.649624,-0.31129,-1.877569,0.233034
-3.649448,-0.306759,-1.877129,0.237219
-3.649272,-0.29841,-1.876689,0.243327
-3.649096,-0.288772,-1.87625,0.247588
-3.64892,-0.279412,-1.87581,0.246873
-3.648744,-0.269555,-1.87537,0.242214
-3.648568,-0.259932,-1.874931,0.236194
-3.648393,-0.250492,-1.874491,0.229435
-3.648217,-0.241343,-1.874051,0.223216
-3.648041,-0.233266,-1.873611,0.226481
-3.647865,-0.225198,-1.873172,0.232817
-3.647689,-0.217031,-1.872732,0.234391
-3.647513,-0.208782,-1.872293,0.228165
-3.647337,-0.200725,-1.871853,0.218687
-3.647161,-0.204266,-1.871413,0.220696
-3.646986,-0.215781,-1.870973,0.227029
-3.64681,-0.232377,-1.870534,0.235425
-3.646634,-0.249337,-1.870094,0.246675
-3.646458,-0.265885,-1.869654,0.258092
-3.646282,-0.282365,-1.869215,0.265095
-3.646106,-0.295078,-1.868775,0.267622
-3.645931,-0.293163,-1.868335,0.26917
-3.645755,-0.279118,-1.867896,0.273161
-3.645579,-0.263519,-1.867456,0.277598
-3.645403,-0.247732,-1.867016,0.278273
-3.645227,-0.231944,-1.866577,0.266335
-3.645051,-0.216557,-1.866137,0.253611
-3.644875,-0.21275,-1.865697,0.249383
-3.6447,-0.21984,-1.865258,0.251077
-3.644524,-0.235005,-1.864818,0.253196
-3.644348,-0.249767,-1.864378,0.256209
-3.644172,-0.264514,-1.863939,0.258231
-3.643996,-0.27954,-1.863499,0.254579
-3.64382,-0.293812,-1.863059,0.239442
-3.643644,-0.284561,-1.86262,0.227661
-3.643468,-0.269247,-1.86218,0.23253
-3.643292,-0.251171,-1.86174,0.245037
-3.643117,-0.232415,-1.8613,0.25627
-3.642941,-0.213638,-1.860861,0.257321
-3.642765,-0.195236,-1.860421,0.257627
-3.642589,-0.182982,-1.859982,0.255821
-3.642413,-0.180346,-1.859542,0.250878
-3.642237,-0.182257,-1.859102,0.248327
-3.642061,-0.184169,-1.858662,0.250305
-3.641886,-0.186105,-1.858223,0.258573
-3.64171,-0.188066,-1.857783,0.264656
-3.641534,-0.189982,-1.857343,0.264214
-3.641358,-0.203749,-1.856904,0.259287
-3.641182,-0.2212,-1.856464,0.254926
-3.641006,-0.239453,-1.856024,0.252898
-3.640831,-0.258159,-1.855585,0.251961
-3.640655,-0.277337,-1.855145,0.253414
-3.640479,-0.296615,-1.854705,0.259221
-3.640303,-0.311464,-1.854266,0.263112
-3.640127,-0.312361,-1.853826,0.26226
-3.639951,-0.3106,-1.853386,0.260497
-3.639775,-0.308488,-1.852947,0.262063
-3.639599,-0.306373,-1.852507,0.275807
-3.639424,-0.304256,-1.852067,0.285861
-3.639248,-0.302134,-1.851628,0.289194
-3.639072,-0.301668,-1.851188,0.284525
-3.638896,-0.302273,-1.850748,0.283989
-3.63872,-0.303044,-1.850308,0.291289
-3.638544,-0.303796,-1.849869,0.29967
-3.638368,-0.304562,-1.849429,0.304177
-3.638193,-0.305016,-1.848989,0.297044
-3.638017,-0.304813,-1.84855,0.290639
-3.637841,-0.285726,-1.84811,0.285766
-3.637665,-0.266141,-1.847671,0.283162
-3.637489,-0.24673,-1.847231,0.285845
-3.637313,-0.227945,-1.846791,0.297913
-3.637137,-0.208593,-1.846351,0.309378
-3.636961,-0.18952,-1.845912,0.315811
-3.636786,-0.177873,-1.845472,0.312405
-3.63661,-0.17676,-1.845032,0.306741
-3.636434,-0.175586,-1.844593,0.298063
-3.636258,-0.174457,-1.844153,0.288036
-3.636082,-0.17334,-1.843713,0.282289
-3.635906,-0.172193,-1.843274,0.28453
-3.635731,-0.170813,-1.842834,0.290073
-3.635555,-0.168805,-1.842394,0.298811
-3.635379,-0.166596,-1.841955,0.312338
-3.635203,-0.164338,-1.841515,0.317656
-3.635027,-0.16217,-1.841075,0.31484
-3.634851,-0.159948,-1.840636,0.307663
-3.634675,-0.15965,-1.840196,0.302809
-3.6345,-0.165631,-1.839756,0.301912
-3.634324,-0.190282,-1.839317,0.300684
-3.634148,-0.214472,-1.838877,0.298841
-3.633972,-0.238637,-1.838437,0.296443
-3.633796,-0.262872,-1.837997,0.294695
-3.63362,-0.287194,-1.837558,0.293322
-3.633444,-0.303016,-1.837118,0.292889
-3.633268,-0.299384,-1.836679,0.293895
-3.633092,-0.281183,-1.836239,0.296807
-3.632917,-0.263261,-1.835799,0.299705
-3.632741,-0.244812,-1.83536,0.302505
-3.632565,-0.226561,-1.83492,0.305141
-3.632389,-0.209552,-1.83448,0.307629
-3.632213,-0.195158,-1.83404,0.310066
-3.632037,-0.188755,-1.833601,0.311738
-3.631861,-0.182984,-1.833161,0.31223
-3.631686,-0.177289,-1.832721,0.311459
-3.63151,-0.17157,-1.832282,0.312471
-3.631334,-0.165815,-1.831842,0.314693
-3.631158,-0.16825,-1.831402,0.317396
-3.630982,-0.179227,-1.830963,0.317624
-3.630806,-0.199346,-1.830523,0.316422
-3.63063,-0.219122,-1.830083,0.314538
-3.630455,-0.239006,-1.829644,0.312236
-3.630279,-0.258785,-1.829204,0.309622
-3.630103,-0.27803,-1.828764,0.310612
-3.629927,-0.292036,-1.828325,0.313354
-3.629751,-0.30206,-1.827885,0.316895
-3.629575,-0.31067,-1.827445,0.319578
-3.629399,-0.319114,-1.827006,0.321789
-3.629224,-0.327606,-1.826566,0.328806
-3.629048,-0.33632,-1.826126,0.340146
-3.628872,-0.338594,-1.825686,0.353471
-3.628696,-0.331059,-1.825247,0.344192
-3.62852,-0.305862,-1.824807,0.328158
-3.628344,-0.280465,-1.824368,0.315583
-3.628168,-0.254933,-1.823928,0.318895
-3.627993,-0.22936,-1.823488,0.328036
-3.627817,-0.204047,-1.823048,0.335799
-3.627641,-0.193594,-1.822609,0.342397
-3.627465,-0.201914,-1.822169,0.34849
-3.627289,-0.224489,-1.821729,0.348756
-3.627113,-0.24762,-1.82129,0.348023
-3.626937,-0.269642,-1.82085,0.348499
-3.626761,-0.292008,-1.82041,0.352008
-3.626585,-0.312494,-1.819971,0.356573
-3.62641,-0.326888,-1.819531,0.353881
-3.626234,-0.326269,-1.819091,0.347472
-3.626058,-0.32509,-1.818652,0.34031
-3.625882,-0.323918,-1.818212,0.339126
-3.625706,-0.322737,-1.817772,0.338869
-3.62553,-0.321517,-1.817333,0.342708
-3.625355,-0.320863,-1.816893,0.351855
-3.625179,-0.321,-1.816453,0.362037
-3.625003,-0.322072,-1.816014,0.356293
-3.624827,-0.323159,-1.815574,0.344862
-3.624651,-0.32423,-1.815134,0.334181
-3.624475,-0.3253,-1.814695,0.336249
-3.6243,-0.32578,-1.814255,0.3397
-3.624124,-0.317436,-1.813815,0.338951
-3.623948,-0.299988,-1.813375,0.333596
-3.623772,-0.27987,-1.812936,0.327531
-3.623596,-0.260238,-1.812496,0.328358
-3.62342,-0.239627,-1.812057,0.330602
-3.623244,-0.219495,-1.811617,0.33209
-3.623068,-0.204114,-1.811177,0.329886
-3.622892,-0.196083,-1.810737,0.327762
-3.622717,-0.198707,-1.810298,0.333268
-3.622541,-0.201326,-1.809858,0.344425
-3.622365,-0.203903,-1.809418,0.355623
-3.622189,-0.206432,-1.808979,0.361262
-3.622013,-0.208897,-1.808539,0.366531
-3.621837,-0.217392,-1.808099,0.371221
-3.621661,-0.229844,-1.80766,0.374469
-3.621486,-0.245952,-1.80722,0.377265
-3.62131,-0.261817,-1.80678,0.375988
-3.621134,-0.277566,-1.806341,0.372609
-3.620958,-0.293285,-1.805901,0.369571
-3.620782,-0.30929,-1.805461,0.369467
-3.620606,-0.323145,-1.805022,0.370261
-3.62043,-0.32418,-1.804582,0.371405
-3.620255,-0.319545,-1.804142,0.375247
-3.620079,-0.312861,-1.803703,0.379018
-3.619903,-0.306051,-1.803263,0.380777
-3.619727,-0.299085,-1.802823,0.376493
-3.619551,-0.292091,-1.802383,0.373793
-3.619375,-0.28789,-1.801944,0.377917
-3.619199,-0.289345,-1.801504,0.386759
-3.619024,-0.29383,-1.801064,0.394375
-3.618848,-0.29834,-1.800625,0.39285
-3.618672,-0.302843,-1.800185,0.390749
-3.618496,-0.307326,-1.799746,0.389675
-3.61832,-0.311844,-1.799306,0.390743
-3.618144,-0.305327,-1.798866,0.389896
-3.617968,-0.292677,-1.798426,0.384734
-3.617793,-0.277027,-1.797987,0.377415
-3.617617,-0.261376,-1.797547,0.37071
-3.617441,-0.245709,-1.797107,0.36714
-3.617265,-0.230043,-1.796668,0.365023
-3.617089,-0.215862,-1.796228,0.365444
-3.616913,-0.212711,-1.795788,0.369273
-3.616737,-0.212896,-1.795349,0.374036
-3.616561,-0.213845,-1.794909,0.379988
-3.616385,-0.214789,-1.794469,0.383963
-3.61621,-0.215742,-1.79403,0.383331
-3.616034,-0.21669,-1.79359,0.372036
-3.615858,-0.224832,-1.79315,0.366345
-3.615682,-0.239647,-1.792711,0.367187
-3.615506,-0.254168,-1.792271,0.374074
-3.61533,-0.268788,-1.791831,0.378226
-3.615155,-0.283389,-1.791392,0.379414
-3.614979,-0.297961,-1.790952,0.380473
-3.614803,-0.312575,-1.790512,0.382578
-3.614627,-0.313505,-1.790072,0.385996
-3.614451,-0.313133,-1.789633,0.386285
-3.614275,-0.312763,-1.789193,0.383928
-3.6141,-0.312397,-1.788754,0.380497
-3.613924,-0.312023,-1.788314,0.381385
-3.613748,-0.30895,-1.787874,0.386702
-3.613572,-0.299158,-1.787435,0.391387
-3.613396,-0.277888,-1.786995,0.394317
-3.61322,-0.256422,-1.786555,0.395322
-3.613044,-0.234999,-1.786115,0.394964
-3.612868,-0.213639,-1.785676,0.393751
-3.612692,-0.192578,-1.785236,0.392534
-3.612517,-0.178056,-1.784796,0.392948
-3.612341,-0.179039,-1.784357,0.394747
-3.612165,-0.186189,-1.783917,0.392809
-3.611989,-0.193342,-1.783477,0.387339
-3.611813,-0.200509,-1.783038,0.379251
-3.611637,-0.207684,-1.782598,0.368759
-3.611461,-0.216272,-1.782158,0.356975
-3.611286,-0.226981,-1.781719,0.348671
-3.61111,-0.240265,-1.781279,0.349167
-3.610934,-0.253409,-1.780839,0.356641
-3.610758,-0.266562,-1.7804,0.363896
-3.610582,-0.279724,-1.77996,0.370933
-3.610406,-0.292737,-1.77952,0.377701
-3.61023,-0.292236,-1.779081,0.383308
-3.610054,-0.28065,-1.778641,0.388498
-3.609879,-0.260769,-1.778201,0.388144
-3.609703,-0.241082,-1.777761,0.379279
-3.609527,-0.221224,-1.777322,0.365923
-3.609351,-0.201439,-1.776882,0.361482
-3.609175,-0.186824,-1.776443,0.36177
-3.608999,-0.192337,-1.776003,0.36548
-3.608824,-0.211069,-1.775563,0.378106
-3.608648,-0.231666,-1.775123,0.393124
-3.608472,-0.252308,-1.774684,0.398157
-3.608296,-0.272815,-1.774244,0.390732
-3.60812,-0.293555,-1.773804,0.378547
-3.607944,-0.29938,-1.773365,0.373648
-3.607768,-0.292289,-1.772925,0.371282
-3.607593,-0.277086,-1.772485,0.369142
-3.607417,-0.261665,-1.772046,0.3637
-3.607241,-0.246315,-1.771606,0.357696
-3.607065,-0.230924,-1.771166,0.361264
-3.606889,-0.215502,-1.770727,0.373339
-3.606713,-0.206605,-1.770287,0.387537
-3.606537,-0.200599,-1.769847,0.385374
-3.606361,-0.195965,-1.769408,0.379876
-3.606185,-0.191292,-1.768968,0.373848
-3.60601,-0.186749,-1.768528,0.369487
-3.605834,-0.182156,-1.768089,0.36542
-3.605658,-0.179021,-1.767649,0.364845
-3.605482,-0.178271,-1.767209,0.366433
-3.605306,-0.178394,-1.76677,0.368281
-3.60513,-0.178517,-1.76633,0.373206
-3.604954,-0.17864,-1.76589,0.378167
-3.604779,-0.178761,-1.76545,0.380321
-3.604603,-0.178883,-1.765011,0.37697
-3.604427,-0.195244,-1.764571,0.373402
-3.604251,-0.215895,-1.764132,0.368407
-3.604075,-0.236724,-1.763692,0.362794
-3.603899,-0.257463,-1.763252,0.357395
-3.603724,-0.278104,-1.762812,0.355157
-3.603548,-0.298702,-1.762373,0.352885
-3.603372,-0.315545,-1.761933,0.350781
-3.603196,-0.315933,-1.761493,0.349071
-3.60302,-0.316327,-1.761054,0.348678
-3.602844,-0.316723,-1.760614,0.35584
-3.602668,-0.317116,-1.760174,0.363577
-3.602492,-0.317509,-1.759735,0.366756
-3.602317,-0.317165,-1.759295,0.35274
-3.602141,-0.313955,-1.758855,0.341438
-3.601965,-0.308643,-1.758416,0.339614
-3.601789,-0.303246,-1.757976,0.346583
-3.601613,-0.297865,-1.757536,0.351322
-3.601437,-0.292587,-1.757097,0.344875
-3.601261,-0.286734,-1.756657,0.338579
-3.601086,-0.27926,-1.756217,0.336951
-3.60091,-0.267718,-1.755778,0.346435
-3.600734,-0.25584,-1.755338,0.351212
-3.600558,-0.243978,-1.754898,0.347411
-3.600382,-0.232356,-1.754458,0.338091
-3.600206,-0.220775,-1.754019,0.330866
-3.60003,-0.211176,-1.753579,0.329629
-3.599854,-0.205979,-1.753139,0.329556
-3.599679,-0.206693,-1.7527,0.330286
-3.599503,-0.207405,-1.75226,0.332802
-3.599327,-0.208102,-1.751821,0.336033
-3.599151,-0.2088,-1.751381,0.339988
-3.598975,-0.209964,-1.750941,0.34554
-3.598799,-0.21707,-1.750501,0.349524
-3.598624,-0.231207,-1.750062,0.35126
-3.598448,-0.247289,-1.749622,0.350933
-3.598272,-0.263329,-1.749182,0.350616
-3.598096,-0.279341,-1.748743,0.350346
-3.59792,-0.295675,-1.748303,0.349346
-3.597744,-0.305073,-1.747863,0.347348
-3.597568,-0.303907,-1.747424,0.344076
-3.597393,-0.284446,-1.746984,0.343448
-3.597217,-0.26501,-1.746544,0.344942
-3.597041,-0.245879,-1.746105,0.346835
-3.596865,-0.226912,-1.745665,0.34509
-3.596689,-0.207551,-1.745225,0.33911
-3.596513,-0.201685,-1.744786,0.33431
-3.596337,-0.210686,-1.744346,0.331363
-3.596161,-0.230209,-1.743906,0.330449
-3.595985,-0.249696,-1.743467,0.331273
-3.59581,-0.269156,-1.743027,0.333335
-3.595634,-0.28859,-1.742587,0.335061
-3.595458,-0.305993,-1.742147,0.334451
