UV 1_280_ml,UV 1_280_mAU,UV 2_485_ml,UV 2_485_mAU
-0.309101,-0.712201,0.128561,0.221687
-0.308959,-0.711066,0.128916,0.230166
-0.308817,-0.710065,0.12927,0.2352
-0.308675,-0.709379,0.129624,0.247866
-0.308534,-0.708858,0.129978,0.258839
-0.308392,-0.70842,0.130333,0.252522
-0.30825,-0.707984,0.130687,0.238441
-0.308109,-0.70755,0.131041,0.220594
-0.307967,-0.707118,0.131395,0.203284
-0.307825,-0.70668,0.13175,0.191341
-0.307684,-0.705324,0.132104,0.191207
-0.307542,-0.696703,0.132458,0.205418
-0.3074,-0.684878,0.132812,0.216745
-0.307259,-0.669278,0.133167,0.223363
-0.307117,-0.654034,0.133521,0.221338
-0.306975,-0.638826,0.133875,0.214501
-0.306834,-0.623506,0.134229,0.211981
-0.306692,-0.608179,0.134584,0.208919
-0.30655,-0.59284,0.134938,0.198669
-0.306408,-0.59547,0.135292,0.19283
-0.306267,-0.60307,0.135646,0.200769
-0.306125,-0.61904,0.136001,0.20192
-0.305983,-0.6349,0.136355,0.187665
-0.305842,-0.650701,0.136709,0.185703
-0.3057,-0.666767,0.137063,0.200891
-0.305558,-0.682753,0.137418,0.199855
-0.305417,-0.698606,0.137772,0.184403
-0.305275,-0.697612,0.138126,0.185115
-0.305133,-0.689296,0.13848,0.193822
-0.304992,-0.671685,0.138835,0.193423
-0.30485,-0.65397,0.139189,0.192504
-0.304708,-0.63611,0.139543,0.202503
-0.304566,-0.618533,0.139897,0.21284
-0.304425,-0.60099,0.140252,0.215734
-0.304283,-0.583227,0.140606,0.211609
-0.304141,-0.581513,0.14096,0.201847
-0.304,-0.594824,0.141314,0.192981
-0.303858,-0.61575,0.141669,0.186281
-0.303716,-0.637596,0.142023,0.191228
-0.303575,-0.659165,0.142377,0.202493
-0.303433,-0.681004,0.142731,0.19562
-0.303291,-0.703022,0.143086,0.182646
-0.30315,-0.724715,0.14344,0.183334
-0.303008,-0.739674,0.143794,0.184417
-0.302866,-0.739849,0.144148,0.173495
-0.302724,-0.737832,0.144503,0.166914
-0.302583,-0.734725,0.144857,0.175048
-0.302441,-0.7316,0.145211,0.176452
-0.302299,-0.728491,0.145565,0.167264
-0.302158,-0.725406,0.14592,0.164943
-0.302016,-0.720585,0.146274,0.168643
-0.301874,-0.714015,0.146628,0.174858
-0.301733,-0.698725,0.146982,0.181936
-0.301591,-0.683522,0.147337,0.181998
-0.301449,-0.668405,0.147691,0.180025
-0.301308,-0.653439,0.148045,0.175844
-0.301166,-0.638468,0.148399,0.1713
-0.301024,-0.623375,0.148754,0.167126
-0.300882,-0.609294,0.149108,0.165423
-0.300741,-0.596037,0.149462,0.170636
-0.300599,-0.593682,0.149816,0.170773
-0.300457,-0.592223,0.150171,0.162339
-0.300316,-0.590751,0.150525,0.163956
-0.300174,-0.589289,0.150879,0.176216
-0.300032,-0.587831,0.151233,0.177527
-0.299891,-0.586387,0.151588,0.171105
-0.299749,-0.586502,0.151942,0.16603
-0.299607,-0.589378,0.152296,0.161845
-0.299466,-0.601837,0.15265,0.160187
-0.299324,-0.6179,0.153005,0.156962
-0.299182,-0.63418,0.153359,0.1455
-0.29904,-0.650396,0.153713,0.13877
-0.298899,-0.66654,0.154067,0.151574
-0.298757,-0.682583,0.154422,0.16374
-0.298615,-0.696833,0.154776,0.172566
-0.298474,-0.702271,0.15513,0.171212
-0.298332,-0.695672,0.155484,0.158092
-0.29819,-0.678892,0.155839,0.150839
-0.298049,-0.662221,0.156193,0.149624
-0.297907,-0.645587,0.156547,0.149502
-0.297765,-0.629044,0.156901,0.149946
-0.297624,-0.612331,0.157256,0.150083
-0.297482,-0.595508,0.15761,0.148687
-0.29734,-0.587107,0.157964,0.144495
-0.297199,-0.583012,0.158319,0.141811
-0.297057,-0.587463,0.158673,0.143124
-0.296915,-0.591821,0.159027,0.143062
-0.296773,-0.596142,0.159381,0.14084
-0.296632,-0.600538,0.159736,0.149166
-0.29649,-0.604924,0.16009,0.164139
-0.296348,-0.609295,0.160444,0.165779
-0.296207,-0.611077,0.160798,0.159469
-0.296065,-0.611545,0.161153,0.157545
-0.295923,-0.609126,0.161507,0.160027
-0.295782,-0.606684,0.161861,0.167062
-0.29564,-0.604217,0.162215,0.168521
-0.295498,-0.601762,0.16257,0.157527
-0.295357,-0.599311,0.162924,0.156255
-0.295215,-0.596869,0.163278,0.172401
-0.295073,-0.593466,0.163632,0.173235
-0.294931,-0.589315,0.163987,0.155831
-0.29479,-0.584952,0.164341,0.148201
-0.294648,-0.580552,0.164695,0.149241
-0.294506,-0.576087,0.165049,0.153595
-0.294365,-0.571635,0.165404,0.159193
-0.294223,-0.56719,0.165758,0.166342
-0.294081,-0.562765,0.166112,0.171642
-0.29394,-0.560168,0.166466,0.166441
-0.293798,-0.560656,0.166821,0.163604
-0.293656,-0.56246,0.167175,0.173921
-0.293515,-0.564766,0.167529,0.182398
-0.293373,-0.56701,0.167883,0.179495
-0.293231,-0.569277,0.168238,0.17238
-0.293089,-0.571572,0.168592,0.164149
-0.292948,-0.57386,0.168946,0.159209
-0.292806,-0.575868,0.1693,0.157993
-0.292664,-0.576579,0.169655,0.155899
-0.292523,-0.57708,0.170009,0.15282
-0.292381,-0.577398,0.170363,0.147932
-0.292239,-0.577716,0.170717,0.142376
-0.292098,-0.578035,0.171072,0.145953
-0.291956,-0.57836,0.171426,0.151555
-0.291814,-0.578679,0.17178,0.160268
-0.291673,-0.578995,0.172134,0.165953
-0.291531,-0.582749,0.172489,0.153831
-0.291389,-0.586681,0.172843,0.143656
-0.291247,-0.590695,0.173197,0.139641
-0.291106,-0.594701,0.173551,0.137833
-0.290964,-0.598703,0.173906,0.13933
-0.290822,-0.602694,0.17426,0.139921
-0.290681,-0.606637,0.174614,0.140264
-0.290539,-0.61052,0.174968,0.147103
-0.290397,-0.609895,0.175323,0.156897
-0.290256,-0.608081,0.175677,0.157758
-0.290114,-0.606103,0.176031,0.155521
-0.289972,-0.604127,0.176385,0.153417
-0.289831,-0.602153,0.17674,0.152881
-0.289689,-0.600137,0.177094,0.16022
-0.289547,-0.598044,0.177448,0.16123
-0.289405,-0.595714,0.177802,0.147622
-0.289264,-0.592913,0.178157,0.146108
-0.289122,-0.589751,0.178511,0.163349
-0.28898,-0.586595,0.178865,0.175661
-0.288839,-0.583468,0.179219,0.179258
-0.288697,-0.580404,0.179574,0.171445
-0.288555,-0.577288,0.179928,0.158745
-0.288414,-0.574166,0.180282,0.154893
-0.288272,-0.572227,0.180636,0.156687
-0.28813,-0.572152,0.180991,0.163082
-0.287989,-0.575063,0.181345,0.164895
-0.287847,-0.57797,0.181699,0.151484
-0.287705,-0.580875,0.182053,0.138101
-0.287564,-0.583776,0.182408,0.131563
-0.287422,-0.586676,0.182762,0.131338
-0.28728,-0.589573,0.183116,0.136497
-0.287138,-0.592193,0.18347,0.133341
-0.286997,-0.594531,0.183825,0.125582
-0.286855,-0.595832,0.184179,0.126834
-0.286713,-0.597134,0.184533,0.131817
-0.286572,-0.598434,0.184887,0.129381
-0.28643,-0.599765,0.185242,0.121515
-0.286288,-0.601091,0.185596,0.10957
-0.286147,-0.602388,0.18595,0.108851
-0.286005,-0.60249,0.186304,0.130114
-0.285863,-0.601858,0.186659,0.143135
-0.285722,-0.598447,0.187013,0.137846
-0.28558,-0.594968,0.187367,0.132974
-0.285438,-0.591552,0.187721,0.130844
-0.285296,-0.588072,0.188076,0.126584
-0.285155,-0.58457,0.18843,0.122166
-0.285013,-0.58116,0.188784,0.125301
-0.284871,-0.578051,0.189138,0.127096
-0.28473,-0.575356,0.189493,0.111873
-0.284588,-0.573741,0.189847,0.097446
-0.284446,-0.57238,0.190201,0.098021
-0.284305,-0.570986,0.190555,0.100827
-0.284163,-0.569614,0.19091,0.098982
-0.284021,-0.568259,0.191264,0.098237
-0.28388,-0.566872,0.191618,0.100018
-0.283738,-0.569386,0.191972,0.106979
-0.283596,-0.583966,0.192327,0.11676
-0.283454,-0.603032,0.192681,0.114904
-0.283313,-0.625347,0.193035,0.107506
-0.283171,-0.648292,0.193389,0.105199
-0.283029,-0.671003,0.193744,0.10556
-0.282888,-0.693314,0.194098,0.110736
-0.282746,-0.715155,0.194452,0.114389
-0.282604,-0.735251,0.194806,0.11072
-0.282463,-0.741902,0.195161,0.10965
-0.282321,-0.745279,0.195515,0.115574
-0.282179,-0.745222,0.195869,0.122678
-0.282038,-0.745163,0.196223,0.129484
-0.281896,-0.745105,0.196578,0.127316
-0.281754,-0.745047,0.196932,0.119216
-0.281612,-0.744989,0.197286,0.101194
-0.281471,-0.74493,0.19764,0.079913
-0.281329,-0.746157,0.197995,0.110052
-0.281187,-0.747538,0.198349,0.145276
-0.281046,-0.749071,0.198703,0.121168
-0.280904,-0.750576,0.199057,0.096269
-0.280762,-0.752067,0.199412,0.09553
-0.280621,-0.753602,0.199766,0.097893
-0.280479,-0.755122,0.20012,0.100746
-0.280337,-0.756615,0.200474,0.095038
-0.280196,-0.745381,0.200829,0.079032
-0.280054,-0.729188,0.201183,0.08173
-0.279912,-0.710703,0.201537,0.098056
-0.279771,-0.692447,0.201891,0.104155
-0.279629,-0.67445,0.202246,0.105519
-0.279487,-0.656442,0.2026,0.096706
-0.279345,-0.638423,0.202954,0.086257
-0.279204,-0.620386,0.203308,0.084466
-0.279062,-0.611448,0.203663,0.083988
-0.27892,-0.61095,0.204017,0.086153
-0.278779,-0.612092,0.204371,0.080781
-0.278637,-0.613471,0.204725,0.064018
-0.278495,-0.614852,0.20508,0.064913
-0.278354,-0.616235,0.205434,0.086961
-0.278212,-0.617618,0.205788,0.11311
-0.27807,-0.619578,0.206142,0.133849
-0.277929,-0.624804,0.206497,0.123771
-0.277787,-0.636944,0.206851,0.102975
-0.277645,-0.649049,0.207205,0.096766
-0.277503,-0.66114,0.207559,0.094008
-0.277362,-0.673255,0.207914,0.088886
-0.27722,-0.685236,0.208268,0.082061
-0.277078,-0.697044,0.208622,0.073281
-0.276937,-0.708074,0.208976,0.070346
-0.276795,-0.715097,0.209331,0.072882
-0.276653,-0.700134,0.209685,0.063334
-0.276512,-0.684948,0.210039,0.048303
-0.27637,-0.669532,0.210393,0.0554
-0.276228,-0.654447,0.210748,0.071208
-0.276087,-0.639405,0.211102,0.07237
-0.275945,-0.624333,0.211456,0.069462
-0.275803,-0.60981,0.21181,0.073205
-0.275661,-0.595703,0.212165,0.075433
-0.27552,-0.599295,0.212519,0.070258
-0.275378,-0.604263,0.212873,0.06482
-0.275236,-0.609241,0.213228,0.062234
-0.275095,-0.614228,0.213582,0.060986
-0.274953,-0.619218,0.213936,0.0608
-0.274811,-0.624093,0.21429,0.060167
-0.27467,-0.629686,0.214644,0.059265
-0.274528,-0.636599,0.214999,0.058641
-0.274386,-0.648654,0.215353,0.060445
-0.274245,-0.662641,0.215707,0.069273
-0.274103,-0.67702,0.216061,0.074538
-0.273961,-0.691246,0.216416,0.068052
-0.273819,-0.705296,0.21677,0.063666
-0.273678,-0.719384,0.217124,0.066392
-0.273536,-0.732411,0.217479,0.057054
-0.273394,-0.740133,0.217833,0.037225
-0.273253,-0.734586,0.218187,0.039331
-0.273111,-0.717303,0.218541,0.052926
-0.272969,-0.699965,0.218895,0.04642
-0.272828,-0.682725,0.21925,0.034521
-0.272686,-0.665754,0.219604,0.048237
-0.272544,-0.648746,0.219958,0.062755
-0.272403,-0.63171,0.220313,0.058487
-0.272261,-0.618,0.220667,0.05255
-0.272119,-0.608552,0.221021,0.049731
-0.271978,-0.606623,0.221375,0.048871
-0.271836,-0.604722,0.22173,0.061678
-0.271694,-0.60283,0.222084,0.07603
-0.271552,-0.600884,0.222438,0.072748
-0.271411,-0.598933,0.222792,0.068497
-0.271269,-0.596977,0.223147,0.06724
-0.271127,-0.599676,0.223501,0.065167
-0.270986,-0.605624,0.223855,0.06037
-0.270844,-0.623835,0.224209,0.057573
-0.270702,-0.642098,0.224564,0.057849
-0.270561,-0.660406,0.224918,0.053645
-0.270419,-0.678795,0.225272,0.046198
-0.270277,-0.697118,0.225626,0.046398
-0.270136,-0.71517,0.225981,0.050355
-0.269994,-0.726116,0.226335,0.048142
-0.269852,-0.731909,0.226689,0.04379
-0.26971,-0.716107,0.227043,0.041178
-0.269569,-0.698683,0.227398,0.041226
-0.269427,-0.68119,0.227752,0.048169
-0.269285,-0.663626,0.228106,0.052135
-0.269144,-0.646034,0.22846,0.048918
-0.269002,-0.628745,0.228815,0.045592
-0.26886,-0.614409,0.229169,0.042275
-0.268719,-0.604609,0.229523,0.039514
-0.268577,-0.603092,0.229877,0.037925
-0.268435,-0.604248,0.230232,0.03849
-0.268294,-0.605435,0.230586,0.039827
-0.268152,-0.606614,0.23094,0.038855
-0.26801,-0.607782,0.231294,0.033654
-0.267868,-0.608957,0.231649,0.022931
-0.267727,-0.609941,0.232003,0.013926
-0.267585,-0.610158,0.232357,0.010819
-0.267443,-0.610018,0.232711,0.019284
-0.267302,-0.609579,0.233066,0.038868
-0.26716,-0.609137,0.23342,0.042028
-0.267018,-0.608696,0.233774,0.032681
-0.266877,-0.60826,0.234128,0.026942
-0.266735,-0.607822,0.234483,0.025433
-0.266593,-0.607382,0.234837,0.030835
-0.266452,-0.607854,0.235191,0.039695
-0.26631,-0.608465,0.235545,0.047728
-0.266168,-0.60929,0.2359,0.051816
-0.266026,-0.610121,0.236254,0.050621
-0.265885,-0.610953,0.236608,0.048788
-0.265743,-0.611776,0.236962,0.04789
-0.265601,-0.612603,0.237317,0.045853
-0.26546,-0.613435,0.237671,0.042758
-0.265318,-0.614355,0.238025,0.040832
-0.265176,-0.615298,0.238379,0.039762
-0.265035,-0.616232,0.238734,0.038665
-0.264893,-0.617171,0.239088,0.036615
-0.264751,-0.618115,0.239442,0.027777
-0.26461,-0.619034,0.239796,0.019092
-0.264468,-0.619958,0.240151,0.016044
-0.264326,-0.620904,0.240505,0.021021
-0.264185,-0.629901,0.240859,0.03816
-0.264043,-0.644089,0.241213,0.039517
-0.263901,-0.661639,0.241568,0.021499
-0.263759,-0.679333,0.241922,0.015058
-0.263618,-0.696948,0.242276,0.017973
-0.263476,-0.71473,0.24263,0.022826
-0.263334,-0.732594,0.242985,0.028222
-0.263193,-0.750368,0.243339,0.026379
-0.263051,-0.7623,0.243693,0.023567
-0.262909,-0.765882,0.244047,0.032533
-0.262768,-0.766726,0.244402,0.038549
-0.262626,-0.766769,0.244756,0.031244
-0.262484,-0.766813,0.24511,0.026463
-0.262343,-0.766856,0.245464,0.02705
-0.262201,-0.7669,0.245819,0.025323
-0.262059,-0.766943,0.246173,0.020042
-0.261917,-0.7636,0.246527,0.0214
-0.261776,-0.746176,0.246881,0.029252
-0.261634,-0.728727,0.247236,0.032028
-0.261492,-0.711255,0.24759,0.031644
-0.261351,-0.693656,0.247944,0.023463
-0.261209,-0.676141,0.248298,0.012296
-0.261067,-0.658856,0.248653,-0.002711
-0.260926,-0.642131,0.249007,-0.017763
-0.260784,-0.625738,0.249361,-0.004187
-0.260642,-0.641253,0.249715,0.008882
-0.260501,-0.657507,0.25007,0.010745
-0.260359,-0.67324,0.250424,0.012549
-0.260217,-0.688784,0.250778,0.014461
-0.260075,-0.704143,0.251132,0.012811
-0.259934,-0.719237,0.251487,0.006216
-0.259792,-0.734222,0.251841,-0.000679
-0.25965,-0.746402,0.252195,-0.006174
-0.259509,-0.758069,0.252549,-0.00086
-0.259367,-0.745138,0.252904,0.008568
-0.259225,-0.730468,0.253258,0.00838
-0.259084,-0.715554,0.253612,0.005582
-0.258942,-0.700518,0.253966,0.005066
-0.2588,-0.685015,0.254321,0.00394
-0.258659,-0.669406,0.254675,-0.000678
-0.258517,-0.65367,0.255029,0.001257
-0.258375,-0.63941,0.255383,0.014604
-0.258233,-0.625854,0.255738,0.015782
-0.258092,-0.626954,0.256092,0.004334
-0.25795,-0.628061,0.256446,0.007501
-0.257808,-0.629179,0.2568,0.019631
-0.257667,-0.630278,0.257155,0.020911
-0.257525,-0.631372,0.257509,0.01575
-0.257383,-0.632489,0.257863,0.01121
-0.257242,-0.635201,0.258217,0.010509
-0.2571,-0.640197,0.258572,0.01675
-0.256958,-0.650413,0.258926,0.016635
-0.256817,-0.662162,0.25928,0.003811
-0.256675,-0.674245,0.259634,-0.000315
-0.256533,-0.686174,0.259989,0.007892
-0.256391,-0.697964,0.260343,0.015821
-0.25625,-0.70975,0.260697,0.021931
-0.256108,-0.719791,0.261051,0.021263
-0.255966,-0.723748,0.261406,0.015245
-0.255825,-0.719421,0.26176,0.007059
-0.255683,-0.708646,0.262114,0.005955
-0.255541,-0.698231,0.262468,0.020329
-0.2554,-0.68778,0.262823,0.027635
-0.255258,-0.677207,0.263177,0.016481
-0.255116,-0.666744,0.263531,0.006813
-0.254975,-0.656355,0.263885,0.003772
-0.254833,-0.647672,0.26424,0.018341
-0.254691,-0.639547,0.264594,0.045422
-0.25455,-0.632334,0.264948,0.044099
-0.254408,-0.625203,0.265302,0.027106
-0.254266,-0.61809,0.265657,0.018102
-0.254124,-0.610861,0.266011,0.015867
-0.253983,-0.603668,0.266365,0.026618
-0.253841,-0.59652,0.266719,0.036132
-0.253699,-0.59231,0.267074,0.033689
-0.253558,-0.590364,0.267428,0.038877
-0.253416,-0.594874,0.267782,0.058947
-0.253274,-0.599429,0.268137,0.050766
-0.253133,-0.60402,0.268491,0.016448
-0.252991,-0.608677,0.268845,0.01489
-0.252849,-0.61329,0.269199,0.031894
-0.252708,-0.617767,0.269553,0.036909
-0.252566,-0.622179,0.269908,0.037769
-0.252424,-0.62655,0.270262,0.026215
-0.252282,-0.629971,0.270616,0.017894
-0.252141,-0.633374,0.27097,0.035917
-0.251999,-0.63675,0.271325,0.048399
-0.251857,-0.640054,0.271679,0.043581
-0.251716,-0.643338,0.272033,0.038964
-0.251574,-0.646822,0.272388,0.035922
-0.251432,-0.652799,0.272742,0.041723
-0.251291,-0.662051,0.273096,0.054513
-0.251149,-0.675688,0.27345,0.058861
-0.251007,-0.690332,0.273804,0.05656
-0.250866,-0.704751,0.274159,0.047316
-0.250724,-0.719286,0.274513,0.038863
-0.250582,-0.733937,0.274867,0.04245
-0.25044,-0.748597,0.275222,0.052167
-0.250299,-0.758885,0.275576,0.056083
-0.250157,-0.755332,0.27593,0.054932
-0.250015,-0.742103,0.276284,0.055364
-0.249874,-0.722611,0.276639,0.056456
-0.249732,-0.703062,0.276993,0.055822
-0.24959,-0.683377,0.277347,0.054338
-0.249449,-0.663365,0.277701,0.052876
-0.249307,-0.643537,0.278055,0.05257
-0.249165,-0.624271,0.27841,0.054548
-0.249024,-0.616593,0.278764,0.057293
-0.248882,-0.61246,0.279118,0.06003
-0.24874,-0.614169,0.279473,0.051809
-0.248598,-0.615837,0.279827,0.036513
-0.248457,-0.617496,0.280181,0.043047
-0.248315,-0.619198,0.280535,0.059881
-0.248173,-0.620891,0.28089,0.058271
-0.248032,-0.622573,0.281244,0.051304
-0.24789,-0.633847,0.281598,0.055036
-0.247748,-0.647903,0.281952,0.064315
-0.247607,-0.664776,0.282307,0.074867
-0.247465,-0.681747,0.282661,0.073796
-0.247323,-0.698804,0.283015,0.058967
-0.247182,-0.7157,0.283369,0.050937
-0.24704,-0.732639,0.283724,0.051903
-0.246898,-0.749719,0.284078,0.058141
-0.246756,-0.757439,0.284432,0.066756
-0.246615,-0.759993,0.284786,0.07244
-0.246473,-0.757939,0.285141,0.075559
-0.246331,-0.755875,0.285495,0.071111
-0.24619,-0.753793,0.285849,0.066315
-0.246048,-0.751724,0.286203,0.068514
-0.245906,-0.749659,0.286558,0.072284
-0.245765,-0.747565,0.286912,0.074436
-0.245623,-0.74772,0.287266,0.073006
-0.245481,-0.750768,0.28762,0.067686
-0.24534,-0.754362,0.287975,0.059396
-0.245198,-0.758119,0.288329,0.049538
-0.245056,-0.762089,0.288683,0.048591
-0.244915,-0.765949,0.289037,0.05283
-0.244773,-0.769709,0.289392,0.054532
-0.244631,-0.773597,0.289746,0.055418
-0.244489,-0.776731,0.2901,0.057998
-0.244348,-0.77727,0.290454,0.059786
-0.244206,-0.77757,0.290809,0.055833
-0.244064,-0.777717,0.291163,0.052266
-0.243923,-0.777868,0.291517,0.052416
-0.243781,-0.778019,0.291871,0.051961
-0.243639,-0.778167,0.292226,0.049306
-0.243498,-0.778316,0.29258,0.044935
-0.243356,-0.778275,0.292934,0.039155
-0.243214,-0.774317,0.293288,0.044203
-0.243073,-0.770294,0.293643,0.057062
-0.242931,-0.766161,0.293997,0.055932
-0.242789,-0.762124,0.294351,0.04904
-0.242647,-0.758117,0.294705,0.057438
-0.242506,-0.75413,0.29506,0.067817
-0.242364,-0.750108,0.295414,0.069846
-0.242222,-0.746044,0.295768,0.068632
-0.242081,-0.731555,0.296122,0.055023
-0.241939,-0.714624,0.296477,0.048009
-0.241797,-0.69741,0.296831,0.055909
-0.241656,-0.680486,0.297185,0.059737
-0.241514,-0.66378,0.297539,0.058467
-0.241372,-0.646765,0.297894,0.05742
-0.241231,-0.629861,0.298248,0.056601
-0.241089,-0.613311,0.298602,0.056155
-0.240947,-0.614179,0.298956,0.056263
-0.240805,-0.626021,0.299311,0.062877
-0.240664,-0.638107,0.299665,0.070506
-0.240522,-0.650062,0.300019,0.062057
-0.24038,-0.661797,0.300373,0.052228
-0.240239,-0.673916,0.300728,0.042785
-0.240097,-0.68627,0.301082,0.041262
-0.239955,-0.69942,0.301436,0.064033
-0.239814,-0.710983,0.30179,0.072974
-0.239672,-0.72052,0.302145,0.059166
-0.23953,-0.729538,0.302499,0.056666
-0.239389,-0.738387,0.302853,0.063556
-0.239247,-0.747022,0.303207,0.05725
-0.239105,-0.755993,0.303562,0.045788
-0.238963,-0.765313,0.303916,0.052263
-0.238822,-0.773206,0.30427,0.05964
-0.23868,-0.779324,0.304624,0.042813
-0.238538,-0.780004,0.304979,0.030976
-0.238397,-0.780671,0.305333,0.053708
-0.238255,-0.78133,0.305687,0.068143
-0.238113,-0.782004,0.306041,0.061038
-0.237972,-0.782673,0.306396,0.058382
-0.23783,-0.783328,0.30675,0.061702
-0.237688,-0.782945,0.307104,0.06395
-0.237547,-0.781666,0.307458,0.065294
-0.237405,-0.766456,0.307813,0.067238
-0.237263,-0.751095,0.308167,0.067084
-0.237121,-0.735502,0.308521,0.061563
-0.23698,-0.720272,0.308875,0.061629
-0.236838,-0.705143,0.30923,0.07414
-0.236696,-0.690051,0.309584,0.076816
-0.236555,-0.675522,0.309938,0.064572
-0.236413,-0.661588,0.310292,0.063355
-0.236271,-0.656088,0.310647,0.072221
-0.23613,-0.652231,0.311001,0.061801
-0.235988,-0.648204,0.311355,0.044069
-0.235846,-0.644372,0.311709,0.040977
-0.235705,-0.64067,0.312064,0.044279
-0.235563,-0.636791,0.312418,0.050831
-0.235421,-0.633729,0.312772,0.056662
-0.23528,-0.632978,0.313126,0.059505
-0.235138,-0.644393,0.313481,0.067349
-0.234996,-0.662708,0.313835,0.081264
-0.234854,-0.680988,0.314189,0.087544
-0.234713,-0.699072,0.314543,0.087207
-0.234571,-0.716834,0.314898,0.075788
-0.234429,-0.735271,0.315252,0.058522
-0.234288,-0.753631,0.315606,0.060877
-0.234146,-0.76849,0.31596,0.06981
-0.234004,-0.774724,0.316315,0.062938
-0.233863,-0.770682,0.316669,0.056378
-0.233721,-0.76655,0.317023,0.063078
-0.233579,-0.762446,0.317377,0.068254
-0.233438,-0.758523,0.317732,0.065569
-0.233296,-0.754546,0.318086,0.065398
-0.233154,-0.75052,0.31844,0.069707
-0.233012,-0.744587,0.318794,0.07167
-0.232871,-0.736689,0.319149,0.071098
-0.232729,-0.72268,0.319503,0.065094
-0.232587,-0.708449,0.319857,0.057642
-0.232446,-0.694052,0.320211,0.063241
-0.232304,-0.680049,0.320566,0.07109
-0.232162,-0.665948,0.32092,0.068065
-0.232021,-0.651575,0.321274,0.064272
-0.231879,-0.638974,0.321628,0.063361
-0.231737,-0.627935,0.321983,0.064427
-0.231596,-0.62684,0.322337,0.070065
-0.231454,-0.625745,0.322691,0.070192
-0.231312,-0.624652,0.323045,0.061722
-0.23117,-0.623535,0.3234,0.056185
-0.231029,-0.62241,0.323754,0.055503
-0.230887,-0.621285,0.324108,0.064116
-0.230745,-0.620919,0.324462,0.074585
-0.230604,-0.621271,0.324817,0.066975
-0.230462,-0.624734,0.325171,0.054448
-0.23032,-0.628724,0.325525,0.052847
-0.230179,-0.632626,0.325879,0.056091
-0.230037,-0.636529,0.326234,0.06538
-0.229895,-0.640433,0.326588,0.070909
-0.229754,-0.644436,0.326942,0.068158
-0.229612,-0.647965,0.327296,0.063362
-0.22947,-0.650273,0.327651,0.05605
-0.229328,-0.650117,0.328005,0.051516
-0.229187,-0.64872,0.328359,0.051912
-0.229045,-0.647323,0.328713,0.054637
-0.228903,-0.645913,0.329068,0.062418
-0.228762,-0.644476,0.329422,0.065578
-0.22862,-0.643039,0.329776,0.056508
-0.228478,-0.642689,0.330131,0.048103
-0.228337,-0.651964,0.330485,0.044632
-0.228195,-0.666367,0.330839,0.048177
-0.228053,-0.687325,0.331193,0.057853
-0.227912,-0.707817,0.331547,0.060032
-0.22777,-0.728301,0.331902,0.057407
-0.227628,-0.749284,0.332256,0.059998
-0.227486,-0.769959,0.33261,0.063829
-0.227345,-0.790375,0.332964,0.061986
-0.227203,-0.791232,0.333319,0.061403
-0.227061,-0.785818,0.333673,0.068395
-0.22692,-0.767701,0.334027,0.072342
-0.226778,-0.749272,0.334382,0.068033
-0.226636,-0.730622,0.334736,0.0672
-0.226495,-0.712453,0.33509,0.072325
-0.226353,-0.694126,0.335444,0.071595
-0.226211,-0.675437,0.335799,0.066018
-0.22607,-0.665041,0.336153,0.060264
-0.225928,-0.658392,0.336507,0.05574
-0.225786,-0.657532,0.336861,0.054785
-0.225644,-0.656693,0.337216,0.058205
-0.225503,-0.655879,0.33757,0.067997
-0.225361,-0.655046,0.337924,0.072236
-0.225219,-0.65421,0.338278,0.064591
-0.225078,-0.653393,0.338633,0.057197
-0.224936,-0.65282,0.338987,0.053797
-0.224794,-0.652553,0.339341,0.055085
-0.224653,-0.652426,0.339695,0.059469
-0.224511,-0.652324,0.34005,0.066079
-0.224369,-0.652222,0.340404,0.073703
-0.224228,-0.65212,0.340758,0.079225
-0.224086,-0.652017,0.341112,0.083073
-0.223944,-0.651917,0.341467,0.082592
-0.223803,-0.656377,0.341821,0.08066
-0.223661,-0.672058,0.342175,0.077252
-0.223519,-0.687481,0.342529,0.0751
-0.223377,-0.702779,0.342884,0.075528
-0.223236,-0.718538,0.343238,0.075325
-0.223094,-0.734141,0.343592,0.07407
-0.222952,-0.749506,0.343946,0.064038
-0.222811,-0.763999,0.344301,0.048093
-0.222669,-0.774423,0.344655,0.063338
-0.222527,-0.758697,0.345009,0.091397
-0.222386,-0.742576,0.345363,0.071492
-0.222244,-0.725933,0.345718,0.042496
-0.222102,-0.709985,0.346072,0.059895
-0.221961,-0.694109,0.346426,0.07279
-0.221819,-0.67783,0.34678,0.04982
-0.221677,-0.663954,0.347135,0.037299
-0.221535,-0.652343,0.347489,0.051105
-0.221394,-0.664693,0.347843,0.060291
-0.221252,-0.680056,0.348197,0.06239
-0.22111,-0.69515,0.348552,0.061795
-0.220969,-0.710519,0.348906,0.058955
-0.220827,-0.726069,0.34926,0.059122
-0.220685,-0.741266,0.349614,0.061039
-0.220544,-0.75384,0.349969,0.06439
-0.220402,-0.761037,0.350323,0.067505
-0.22026,-0.753339,0.350677,0.054266
-0.220119,-0.738651,0.351031,0.040244
-0.219977,-0.724273,0.351386,0.043263
-0.219835,-0.709872,0.35174,0.047971
-0.219693,-0.695437,0.352094,0.057837
-0.219552,-0.681264,0.352448,0.059386
-0.21941,-0.667876,0.352803,0.047989
